"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 16, 2020","96.47","95.80","96.49","95.67","5.77M","1.34%"
"Jan 15, 2020","95.19","95.14","95.65","94.86","7.21M","0.12%"
"Jan 14, 2020","95.08","95.65","95.74","94.92","8.07M","-0.47%"
"Jan 13, 2020","95.53","94.78","95.64","94.73","7.76M","1.25%"
"Jan 10, 2020","94.35","94.98","95.11","94.19","7.67M","-0.23%"
"Jan 09, 2020","94.57","94.37","94.63","93.89","7.78M","1.13%"
"Jan 08, 2020","93.51","92.62","93.92","92.45","11.63M","1.07%"
"Jan 07, 2020","92.52","92.72","92.97","92.38","7.71M","-0.04%"
"Jan 06, 2020","92.56","91.42","92.66","91.25","7.82M","0.24%"
"Jan 03, 2020","92.34","92.03","92.98","92.02","15.01M","-1.12%"
"Jan 02, 2020","93.39","92.50","93.39","92.32","13.29M","1.88%"
