Date,DFEN,DIA,EEM,EFA,EWG,EWH,EWJ,EWZ,EZU,FAS,FAZ,FXI,GDX,GDXJ,IEFA,IEMG,IJR,ITB,IVV,IWM,KRE,PSQ,QID,SDOW,SDS,SH,SPXL,SPXS,SPXU,SPY,SRTY,TECS,TNA,TZA,UPRO,USMV,VEA,VWO,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XOP,XRT
2019-09-25,60000,3391800,43393200,21342600,1705600,3036400,5835500,14442200,3084900,361700,334300,18516200,87938400,23521500,7731700,15002700,3148700,2655600,3626300,21917500,5950600,3364000,3628400,1249800,6634800,3633500,3930900,5605000,6310100,71854000,633000,159300,3275700,2584400,2176300,8810700,15322500,13863900,4590500,10124200,53544400,10000200,11956600,17626600,16233800,7956800,4666800,4368400
2019-09-26,23200,2401100,37645800,25098000,2073100,3286500,6357500,15040000,10540800,271000,374600,25691000,45715000,19770900,5050000,11706200,2618000,2426400,3102400,20641600,6259700,1946800,2942800,869000,6727300,3103900,3742100,5083900,4220800,56179700,650500,108500,2979800,2346000,3557100,4543300,7247500,20552000,4039000,14005500,53107500,9083000,9089300,15527300,13373400,10004500,7606700,2877700
2019-09-27,42600,3171000,79236200,20607400,2230800,6793800,6899800,15712600,4174800,483200,478100,55202700,74409500,27116400,7610100,25761200,3231900,1612600,3287300,20181900,7067400,3009400,3718000,1775600,15889400,5028700,4937100,7942200,7075900,84746600,816600,153300,3592400,3314600,4040900,3360800,9373000,23051800,6186100,15631600,73386900,10226900,12782100,14293900,16614800,10017300,6418700,4184200
2019-09-30,24200,2128800,43961000,25423400,1533600,5335800,5382900,21562100,1863800,293100,344600,20914600,73206900,24786300,9716300,21387600,4353300,2388500,3805200,16905400,6432700,2903500,2474900,1007900,5348000,6129200,3086200,5852500,3559900,51662400,590300,110300,2343400,2123100,1919800,3234900,7563800,14543400,3877100,19808400,30608000,6225100,11001400,11078800,10835200,8031600,4830200,2860000
2019-10-01,81500,3558400,48520000,42550500,4479400,7341900,8235500,20476000,7081000,990000,1324200,25507600,68625600,18129800,9611800,16560900,6716800,2557500,4889900,34093500,7462800,2696900,3631500,1566000,17070800,5830200,6224400,9655000,7127200,88242400,1543800,163400,5479900,4642600,4904000,13452000,14038800,26339900,7304500,16374700,54786200,15968900,11022300,16827400,23783400,13413900,8821600,5535300
2019-10-02,58600,6690100,41806300,43464100,7353000,8269000,8254600,30159200,8670200,1154300,1452800,23096600,65837200,16815900,8698600,19700000,4223800,4062500,6358200,24894600,6149100,4408000,4919800,2454400,15255400,11806300,8157500,12906400,10006800,122539500,1586600,266600,5424600,5424000,7250000,4962700,10410200,16861600,11680400,18912300,78141700,12341200,19754800,18668200,14860300,13385000,9240000,7926900
2019-10-03,66400,5610300,62287700,39571700,2056500,4567800,9285700,28788300,5287400,972400,1029000,23918500,63344000,14099400,8771600,18212700,3906600,2804300,4787000,25362800,6626100,5473700,5297700,2652700,13614400,17050200,7194000,18243500,10638800,85278800,1269300,349200,5475800,4490900,6127100,6757000,13239800,20121600,8265000,20457100,81128700,16621700,17472200,20998100,29784600,11958800,9221800,6159300
2019-10-04,41200,2937500,54314800,18837500,2054500,12512500,5242500,23645900,3413300,898500,996000,22922600,54465000,13596400,5430100,12800900,2246900,2785100,4951200,18640400,5747300,3013700,3113300,1782700,7473000,6002500,5317500,8035600,7695100,65091200,684300,180400,3515500,3392400,4629500,6818300,6326500,13811200,6292900,10137900,40697200,9175800,10938400,11938600,18583500,9146600,6054600,3356100
2019-10-07,17000,2104200,57065700,19228000,1686200,6319400,5418600,26483800,3638400,962400,1833800,22609800,37266600,11217900,7056300,15380900,3527000,1617700,2631600,15762800,5869300,2312100,2904300,1462600,7419000,4746100,4386700,6521400,5796300,59610500,596300,150500,3012800,3653700,4394500,5262900,8294300,15542800,8628600,11642400,36922900,6505400,10619400,9378900,12865900,8247200,6062200,4122000
2019-10-08,45600,3505200,57784200,27797800,5357500,4704000,6914500,29775800,4566700,1414200,1956200,29351300,65536200,14878700,8127600,14702400,2724900,1472400,3984900,18110600,6884600,4391700,3819800,2144000,11588100,7859500,6422500,10785800,8685500,95708100,936000,220200,4075400,3938000,5932000,4538800,8200700,15143200,7806900,20019200,60008900,11579500,14366800,14924100,21595900,10649300,7175800,3800800
2019-10-09,26800,2020800,41122500,22989500,2665400,2556600,4710000,17952200,3436900,560100,642200,27639400,39219400,10097800,6445200,11296100,2711200,748000,3371700,10929500,3786000,2411300,2137500,1007400,6382500,3773800,4471100,6764200,4936300,62359400,386900,118700,2368800,2792200,2695400,3420900,6044000,9411600,8883200,8916900,45131000,6271500,10251500,8504600,8977000,7350200,4647300,4252300
2019-10-10,44500,2100800,49289100,25532400,5324800,4349300,7978400,20853600,4611600,632200,735900,33355400,39255400,10166900,6105400,8580800,2404700,2904600,3530700,16349000,4769600,3794300,3537100,1415100,6691100,4973400,4924000,7691000,5080000,55296300,640800,224200,3044800,2572200,4315700,5692700,10763600,13111600,6769400,10055700,54305400,9321000,9398100,8648000,15605300,8232300,5178000,4980000
2019-10-11,43300,4177000,95248800,37665600,5028100,9613900,14405500,37347000,8475700,1325300,1239000,48627500,87316400,26531700,11237600,17537100,2879100,1983800,4203800,29236300,7122000,5011700,4618100,2561300,12234500,9479200,6739500,11240600,9905300,98720400,938300,372600,4922100,4908400,5764100,7412700,7568500,16599400,10300400,22563900,78702500,16243500,15970600,18172100,16077300,10773200,7011300,11153500
2019-10-14,17600,1194600,29228200,12662000,1595100,1956100,2334100,15649600,2453100,242000,454700,12156600,31850400,4987200,2811500,5711800,1745700,964500,1612700,10692600,2406600,1441100,1606500,772400,4472000,3717100,2638300,3704500,2796400,40394800,402400,107300,2247100,1658300,2069200,2896500,5466900,6153400,4702300,12160600,35821000,4829300,5662800,7569500,9946000,4915600,4571900,5675800
2019-10-15,26200,3168900,50663000,24932600,3207000,5259400,8740600,17852000,6671600,723800,744400,21666000,61657100,20813200,6799900,10270400,2161300,1955000,3190400,16801200,5134700,2686900,2540200,1100700,9900900,5929200,3128800,5692100,5324000,46754500,348600,106000,2463500,2601300,2823300,3284100,6674500,11229100,4893800,11085000,65130200,8973800,8102900,12217700,15863300,12607900,6330100,4804200
2019-10-16,14800,2415000,40768400,28518700,3877000,3764600,4158800,29023100,4019400,402100,345500,15713800,51265100,17075900,6809300,10166400,2315400,2130700,3140300,13119100,4789300,1881300,1906800,787800,4000200,2995500,2972300,4089100,3727200,48928200,336700,102500,2088500,2093300,2191500,5240200,6163000,9017100,3844600,11955300,44595200,8786300,10033000,10397700,16177500,7851500,5411200,2880100
2019-10-17,49400,1883400,56380200,26853900,1884400,3025500,4833600,23602000,3807500,402900,793300,16158500,46186300,17536700,7114800,11084900,3720800,1809900,2130900,13175800,4655500,2788200,1767100,1075700,4656200,2908500,3360000,4103900,3310900,45736600,377500,95800,2848400,2645100,2576800,2755800,24813100,20217600,3110500,11308100,32013600,7976200,6865900,13209800,12999800,7536100,5698400,3393700
2019-10-18,83200,2232400,78858900,21446100,2767300,4534000,5311200,21746900,5113200,499000,415300,25353200,31902100,9242300,7713500,18529300,1895200,941500,2557200,14490200,4706500,2306400,2313500,1019800,5381600,2741100,2717600,5181900,3423300,64304000,675900,176000,2527500,2588600,2371000,3064000,6687100,9191200,3082100,10277800,40523700,9694500,8726300,9301200,14552900,6784700,5599400,5212600
2019-10-21,61000,1379600,38432200,29016200,7154100,5101100,4249500,22276400,9994200,681100,752200,18633300,42579000,12163000,4629200,20094000,2667400,2332500,3784900,17450300,5557000,1633200,1482800,743400,4640300,2302200,2479500,3449100,2593200,39048600,435700,84500,2401500,2133400,1390900,4515500,8354000,8315700,2924900,10474000,44145400,8419400,6339300,9924100,11462400,4948400,4656100,5474200
2019-10-22,50800,2534300,53409500,21293000,3215000,5460600,6971300,32731600,7868300,419300,375500,15966400,30749800,6898600,7914500,10761300,2182400,3285700,4540200,12471800,7314600,2529400,2208300,1057100,4793700,2800400,3491900,5075200,3360600,48594700,385600,136200,1928600,1891100,2111200,3608800,9853600,9087600,4053500,19696900,50423000,11351500,9458000,12492500,15591300,8702400,8174900,5692600
2019-10-23,38700,1693400,43342700,14206200,1561700,3903900,7897800,30147500,4283700,298200,270200,16021700,47031700,10448600,5608400,8283100,1604100,1008700,1767200,8728000,5332500,2696000,1786500,694800,3497900,1907700,2880100,3561900,3392900,34352200,282500,126700,1581400,1758000,1625600,3125500,8436500,9716800,3996500,11820400,30615400,7370300,8808500,7499400,12910900,5525000,6629400,5032600
2019-10-24,37300,1843700,61391900,23429100,5276400,4642500,4448500,18791200,3687000,322900,455400,14110000,51996000,12875400,5787800,9506700,2177800,1727800,1937800,9091400,3604200,2163000,2806900,904600,4709100,2906200,3816300,4475300,4088600,35453100,272900,132500,1969800,1938300,2772200,3637400,6605900,11299600,4662300,12116800,33469600,8355700,7254100,9089300,11461200,6892300,4798600,3256400
2019-10-25,34700,1825200,49443700,17184200,1324200,3031700,4427800,26030500,2320000,360800,426400,18287700,59960300,15882800,4103600,11904800,2363200,1437500,2515700,10531500,3542300,2855500,3383900,1035500,5109100,4892400,3881000,6987700,5405600,45205400,429900,132900,2126700,2392600,2570900,3462500,5005800,9776500,4037500,11874900,28330200,7718500,8152700,7518600,16925100,5536600,6600800,5437800
2019-10-28,36700,1809600,56279100,16490600,5557400,6046900,5259300,18366000,3393900,452600,300000,22893700,60885600,16137500,15827700,13605900,3246700,5192100,4818200,15392400,7457000,2623500,2428200,804100,4030400,4021000,3545200,5023300,3568000,42147000,371900,95800,2597800,2449300,2415000,3120600,5521500,9763100,3404500,11756600,50104600,8138200,7229900,11154200,25068500,6937900,5749400,3780100
2019-10-29,25300,2884600,33949800,15251900,2060000,3261700,5068700,16062000,2040400,827100,374000,16516700,32762400,11036400,6991500,8668100,3149500,3792700,3443100,11978300,4962600,1914100,2413400,913100,5259400,3228000,3364000,5985500,3987600,44284900,306400,90900,2151900,2492800,2145100,9033900,6772500,8959700,4145500,13468400,48458100,10429100,7760400,10072400,19772400,13768400,7504000,3093300
2019-10-30,41100,2144700,60881000,22592900,2623300,3136700,6798700,24002100,5298500,413700,309800,22948500,54901700,10952800,10436100,13138600,2482900,6410900,4160900,14451500,6516000,2634300,2053600,1091100,5706200,5664000,3092500,7090500,6505100,49643900,306100,97500,2471600,2017600,2834600,4032500,6277800,13014400,6347200,15506700,51106700,9208200,12779300,7216400,19680300,10179700,8226100,3135800
2019-10-31,18300,3021000,56057700,22047900,2897900,3399500,7278200,27495700,8518300,541200,526500,24679300,79602400,23594400,13569100,14389000,4793100,3422600,4214800,17344200,7693400,3236900,2266600,1205800,6321800,5176300,3960700,9711900,4679500,69053800,524700,131700,3317400,2892100,3326500,7859700,7087200,10505500,7136700,15032200,56795100,10693200,11230900,12628100,17245900,9675200,8050000,4088300
2019-11-01,28800,2989400,72772400,32338600,2151900,6880300,7105000,36244000,2934000,750300,551700,31607900,55359000,7823600,9346900,13541000,2503800,3146100,2413100,18421600,7541000,3605900,2199300,1600100,5035200,5003500,3668700,7906300,5521800,71141500,513300,96000,2948400,3092400,2545200,3097300,8396500,22384400,4666300,13310100,42302300,19657900,9920600,10232000,15690700,14670800,8426300,2878000
2019-11-04,53300,1543200,62191600,20429900,2686800,7744100,8163100,16092600,4124700,746800,420300,30078400,56660000,9714700,8970000,20581300,4628200,3521900,2509600,16182000,6166900,1928800,1715000,875900,4203000,4964600,2765400,4981800,3550600,60606900,392600,61400,2412500,2262400,2945800,5380700,6367900,10487900,3089300,21530200,37319100,15286500,10181600,17081600,24342800,9878200,10277000,4085200
2019-11-05,42500,1706300,62354500,15727300,1783700,3019300,7783200,19556200,3810400,503500,429700,22266800,62148800,17045800,13242500,10993600,3786000,3915300,4949800,13760200,6966800,1328200,1751000,912400,3769600,3296500,2370800,6417000,3452400,42933200,438100,168700,2290600,3037800,2147400,6557400,7276200,10576500,3740500,17555100,39515900,14923700,7899800,17192200,21996900,13273800,10097800,4970800
2019-11-06,27500,1605900,61670400,16600200,1782900,4109300,13558200,29910100,6880900,367200,395800,22244300,48932900,9257400,10161700,13137300,2757900,3099800,2711200,16025500,4810700,2850200,2052600,981900,4440100,2880900,2527600,5428800,4155600,46487100,315800,298300,1754200,2061300,2653400,5643200,5552000,14736800,3994300,17827900,40179900,12253200,8538600,8284500,17771900,13130200,9905600,3193200
2019-11-07,77100,3023800,97598200,21271500,10297600,4848900,9191200,23364200,10741800,812700,430000,32368200,90744200,27997000,6979700,15380900,2499500,5592900,2772000,13448900,5133200,2926400,3103200,1764800,7065100,4659200,3925400,8469700,6434300,54272300,474300,132800,2514300,3629600,3045200,3317000,7658500,13938400,4193900,13241700,61738600,10297000,14042500,9437800,22844700,7827900,6697800,3733900
2019-11-08,39900,1512000,68666900,10298800,1870400,4172200,7107900,40974000,2964600,344900,288200,33877000,42339900,18100400,5928900,6814300,2117400,1751400,2031000,11967400,4069300,2528600,2211600,795300,4085100,4143400,1814800,5332500,3785400,49032100,355600,88100,1666400,2273400,2210300,3194500,6063800,9167900,2880100,10389800,53808800,6323400,6286500,7574200,15971500,7756900,5356400,4243500
2019-11-11,74200,1729000,47092800,8544000,769200,4082700,2578300,19863000,2898400,267300,169600,22985500,33313500,6311900,3803300,12305200,1906800,1696900,2232400,10508700,2154500,1063900,1303700,641800,3347700,1646100,1823700,3148700,2419500,35797300,196600,69900,1636200,1836400,1490300,2981700,4169100,6983100,4121300,14480500,19702400,5801500,4244000,5632200,9273200,6092500,5017600,3025600
2019-11-12,41900,1694000,57453500,18570100,1478500,4930200,4600400,40625500,4146200,594800,255800,26734500,56886600,14096900,9628600,13865400,1790800,7320600,2528800,14316900,4208000,1809600,2092500,695600,5013500,2653900,2829400,7707200,3896900,46484600,374500,90700,2242100,2359700,3934400,3206500,5746000,8638100,4960300,12541200,44640600,8293500,8281200,7085100,12668500,13801500,5585200,3363300
2019-11-13,37800,2595600,63134600,21006500,2171200,5604200,7287600,36017800,7485400,425300,343900,29682600,36498800,7555200,6500800,9114200,2444800,2294200,2311600,14514400,9086900,1982100,1932200,987800,5290700,4469200,3553300,9217700,5424900,53917700,374800,79500,2457100,2616500,2964700,4140100,5703000,9925900,5341000,10575600,43495400,9885400,7686100,9500900,16796900,6507700,6571200,1947800
2019-11-14,43400,1582600,48737400,17870900,4916000,6131100,6197100,21983100,5157100,382100,287500,25866000,34638700,10955200,7893900,12992200,2141700,1716500,2317200,13054000,4749800,1218800,1476800,606200,4326100,2802500,2674500,3525000,3831300,51219900,314700,97300,1663000,2060800,2464900,12736200,7432900,9311500,3581200,8116800,46158400,7355000,6091300,8442100,16836000,6498800,7135300,3222800
2019-11-15,69200,2363300,67670700,23494600,2517200,4210700,5070600,19268000,2871300,352400,233100,23753900,37430600,9905200,7402000,16649000,2862200,2182700,3770100,13119200,3683700,1722800,1992100,1153100,5820500,3102700,2334300,5993400,4724400,62023600,221800,80100,1650900,1963700,3131800,3886600,5645100,6708700,3410900,9181800,30097000,6150700,7062400,7221400,9965800,11337700,4780000,4624800
2019-11-18,49300,1790500,52545500,20587500,1275500,5602600,4214900,27592900,2912700,421700,260700,14649400,49621800,9166700,14210100,17533800,2830900,2277500,2866900,10759500,3472700,1640500,1806000,762700,4077600,2412900,2396900,4651200,3768400,49228000,307800,58600,1888400,1736800,1762800,10842500,10439700,8754000,2916600,12754100,25440500,5119400,6511100,8615500,16490800,11251400,6649400,2403600
2019-11-19,55100,1928300,40853600,18664800,3131200,5290500,3974700,14172300,2016000,380800,328700,27542600,33293500,9737600,7271600,7235400,1920200,1329900,3873700,15203700,3810000,1677300,1120900,769900,4517600,2630000,2652800,5358600,3854800,67804700,303300,79500,2157300,3183200,2306700,2743500,5124800,9778500,3631200,15379100,30770900,9192800,7043700,8560900,18052400,10025800,8057500,5153600
2019-11-20,64200,2463600,51991800,20655200,3679700,3599200,7449300,17550500,3489000,504400,411000,24386100,35278100,8382900,5897800,9267200,2706100,1228900,4099900,21314300,5749500,2724100,3067100,1175100,7401400,3923300,4098200,9674700,8067200,79406200,403800,104100,2693200,3345500,3078000,3893600,6732300,12367400,5612700,17145000,46719500,14726700,12379900,11935900,19679500,12305600,8607800,4557000
